PATHWAY_URI	DATASOURCE	DISPLAY_NAME	ALL_NAMES	NUM_DIRECT_COMPONENT_OR_STEP_PROCESSES
http://pathwaycommons.org/pc2/Pathway_1902392fcb7965753b6862d40e8cf723	pid	Canonical Wnt signaling pathway	"Canonical Wnt signaling pathway;""wnt_canonical_pathway"";"	51
http://identifiers.org/reactome/R-HSA-1299503	Reactome	TWIK related potassium channel (TREK)	TWIK related potassium channel (TREK);	3
http://identifiers.org/reactome/R-HSA-1299287	Reactome	Tandem pore domain halothane-inhibited K+ channel (THIK)	Tandem pore domain halothane-inhibited K+ channel (THIK);	3
http://identifiers.org/reactome/R-HSA-1299316	Reactome	TWIK-releated acid-sensitive K+ channel (TASK)	TWIK-releated acid-sensitive K+ channel (TASK);	3
http://identifiers.org/reactome/R-HSA-1299308	Reactome	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK)	Tandem of pore domain in a weak inwardly rectifying K+ channels (TWIK);	3
http://identifiers.org/reactome/R-HSA-1299344	Reactome	TWIK-related spinal cord K+ channel (TRESK)	TWIK-related spinal cord K+ channel (TRESK);	3
http://identifiers.org/reactome/R-HSA-1299361	Reactome	TWIK-related alkaline pH activated K+ channel (TALK)	TWIK-related alkaline pH activated K+ channel (TALK);	3
http://identifiers.org/reactome/R-HSA-4755609	Reactome	Defective DHDDS causes retinitis pigmentosa 59	Defective DHDDS causes retinitis pigmentosa 59;	2
http://identifiers.org/reactome/R-HSA-4755583	Reactome	Defective DOLK causes DOLK-CDG (CDG-1m)	Defective DOLK causes DOLK-CDG (CDG-1m);	2
http://identifiers.org/reactome/R-HSA-4755579	Reactome	Defective SRD5A3 causes SRD5A3-CDG (CDG-1q) and KHRZ	Defective SRD5A3 causes SRD5A3-CDG (CDG-1q) and KHRZ;	2
http://pathwaycommons.org/pc2/Pathway_526abf0b0df9b03b11190919d56e8b18	HumanCyc	taurine biosynthesis	"L-cysteine degradation IV;""taurine biosynthesis"";"	10
http://identifiers.org/reactome/R-HSA-881907	Reactome	Gastrin-CREB signalling pathway via PKC and MAPK	Gastrin-CREB signalling pathway via PKC and MAPK;	14
http://pathwaycommons.org/pc2/Pathway_391fcd1300dcbb4c5ff64c5591ed1305	INOH	ERK cascade ( FGF signaling pathway ) 	"ERK cascade ( FGF signaling pathway ) ;""ERK cascade ( FGF8 signaling (Xenopus) ) "";"	7
http://identifiers.org/reactome/R-HSA-171007	Reactome	p38MAPK events	p38MAPK events;	14
http://pathwaycommons.org/pc2/Pathway_8247fda91565e226d650381fdcf47e72	NetPath	Hedgehog	Hedgehog;	57
http://pathwaycommons.org/pc2/Pathway_9a0f2df8e154d7c8507a0f76d0c15f94	INOH	Activation of Smo ( Hedgehog signaling pathway ) 	Activation of Smo ( Hedgehog signaling pathway ) ;	5
http://pathwaycommons.org/pc2/Pathway_a484831a3eddaf061b3143c90f879223	HumanCyc	superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)	"GGPP biosynthesis;""superpathway of geranylgeranyldiphosphate biosynthesis I (via mevalonate)"";"	76
http://pathwaycommons.org/pc2/Pathway_ee2ad5fb0405d804eab402a7e4fb6845	INOH	2-Oxo-glutaric acid + N2-Succinyl-L-ornithine = L-Glutamic acid + N2-Succinyl-L-glutamate 5-semialdehyde ( Arginine and Proline metabolism ) 	2-Oxo-glutaric acid + N2-Succinyl-L-ornithine = L-Glutamic acid + N2-Succinyl-L-glutamate 5-semialdehyde ( Arginine and Proline metabolism ) ;	2
http://pathwaycommons.org/pc2/Pathway_e7925e11dc79d08e4747a85471b09925	HumanCyc	methylglyoxal degradation I	methylglyoxal degradation I;	12
http://pathwaycommons.org/pc2/Pathway_e7a5e2e424cc5b6719b022c4e8cc2d0e	INOH	ERK cascade ( EGF signaling pathway Diagram ) 	ERK cascade ( EGF signaling pathway Diagram ) ;	9
http://identifiers.org/reactome/R-HSA-171286	Reactome	Synthesis and processing of ENV and VPU	Synthesis and processing of ENV and VPU;	21
http://pathwaycommons.org/pc2/Pathway_cc6117dbb0ff0e5ae04223dd96351cf8	INOH	Wnt secretory pathway (Drosophila) ( Drosophila Wingless/Wnt signaling pathway Diagram ) 	Wnt secretory pathway (Drosophila) ( Drosophila Wingless/Wnt signaling pathway Diagram ) ;	3
http://identifiers.org/reactome/R-HSA-171052	Reactome	LDL endocytosis	"LDL endocytosis;""LDL-mediated lipid transport"";"	46
http://identifiers.org/reactome/R-HSA-4043916	Reactome	Defective MPI causes MPI-CDG (CDG-1b)	Defective MPI causes MPI-CDG (CDG-1b);	2
http://identifiers.org/reactome/R-HSA-4043911	Reactome	Defective PMM2 causes PMM2-CDG (CDG-1a)	Defective PMM2 causes PMM2-CDG (CDG-1a);	2
http://identifiers.org/reactome/R-HSA-171319	Reactome	Telomere Extension By Telomerase	Telomere Extension By Telomerase;	20
http://identifiers.org/reactome/R-HSA-171306	Reactome	Packaging Of Telomere Ends	Packaging Of Telomere Ends;	4
http://pathwaycommons.org/pc2/Pathway_905800ac8f890fa9a3a1d7bfe34b36bb	INOH	DIF signaling ( Drosophila Toll-like receptor signaling ) 	DIF signaling ( Drosophila Toll-like receptor signaling ) ;	10
http://identifiers.org/reactome/R-HSA-170670	Reactome	Adenylate cyclase inhibitory pathway	Adenylate cyclase inhibitory pathway;	12
http://identifiers.org/reactome/R-HSA-170660	Reactome	Adenylate cyclase activating pathway	Adenylate cyclase activating pathway;	11
http://identifiers.org/reactome/R-HSA-170968	Reactome	Frs2-mediated activation	Frs2-mediated activation;	17
http://identifiers.org/reactome/R-HSA-170984	Reactome	ARMS-mediated activation	ARMS-mediated activation;	14
http://identifiers.org/reactome/R-HSA-170822	Reactome	Regulation of Glucokinase by Glucokinase Regulatory Protein	Regulation of Glucokinase by Glucokinase Regulatory Protein;	16
http://identifiers.org/reactome/R-HSA-170834	Reactome	Signaling by TGF-beta Receptor Complex	"Signaling by TGF-beta Receptor Complex;""Transforming Growth Factor (TGF) beta signaling"";"	6
http://identifiers.org/reactome/R-HSA-948021	Reactome	Transport to the Golgi and subsequent modification	Transport to the Golgi and subsequent modification;	11
http://identifiers.org/reactome/R-HSA-174577	Reactome	Activation of C3 and C5	Activation of C3 and C5;	8
http://identifiers.org/reactome/R-HSA-174800	Reactome	Chylomicron-mediated lipid transport	Chylomicron-mediated lipid transport;	54
http://identifiers.org/reactome/R-HSA-174824	Reactome	Lipoprotein metabolism	Lipoprotein metabolism;	8
http://pathwaycommons.org/pc2/Pathway_71ef1fd89bcc39f48115850aed6ef87f	INOH	ERK cascade ( JAK-STAT pathway and regulation pathway Diagram ) 	ERK cascade ( JAK-STAT pathway and regulation pathway Diagram ) ;	4
http://identifiers.org/reactome/R-HSA-174178	Reactome	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1	APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1;	11
http://identifiers.org/reactome/R-HSA-174184	Reactome	Cdc20:Phospho-APC/C mediated degradation of Cyclin A	Cdc20:Phospho-APC/C mediated degradation of Cyclin A;	8
http://identifiers.org/reactome/R-HSA-174113	Reactome	SCF-beta-TrCP mediated degradation of Emi1	SCF-beta-TrCP mediated degradation of Emi1;	8
http://identifiers.org/reactome/R-HSA-174154	Reactome	APC/C:Cdc20 mediated degradation of Securin	APC/C:Cdc20 mediated degradation of Securin;	8
http://identifiers.org/reactome/R-HSA-174143	Reactome	APC/C-mediated degradation of cell cycle proteins	APC/C-mediated degradation of cell cycle proteins;	10
http://identifiers.org/reactome/R-HSA-174437	Reactome	Removal of the Flap Intermediate from the C-strand	Removal of the Flap Intermediate from the C-strand;	9
http://identifiers.org/reactome/R-HSA-174495	Reactome	Synthesis And Processing Of GAG, GAGPOL Polyproteins	"Synthesis And Processing Of GAG, GAGPOL Polyproteins;""Synthesis and organization of GAG, GAGPOL polyproteins"";"	4
http://identifiers.org/reactome/R-HSA-174490	Reactome	Membrane binding and targetting of GAG proteins	Membrane binding and targetting of GAG proteins;	11
http://identifiers.org/reactome/R-HSA-174411	Reactome	Polymerase switching on the C-strand of the telomere	Polymerase switching on the C-strand of the telomere;	8
http://identifiers.org/reactome/R-HSA-174403	Reactome	Glutathione synthesis and recycling	Glutathione synthesis and recycling;	32
http://identifiers.org/reactome/R-HSA-174430	Reactome	Telomere C-strand synthesis initiation	Telomere C-strand synthesis initiation;	6
http://pathwaycommons.org/pc2/Pathway_a606028a6f32684248194bea63179cb9	HumanCyc	dTMP de novo biosynthesis	dTMP de novo biosynthesis;	18
http://identifiers.org/reactome/R-HSA-174417	Reactome	Telomere C-strand (Lagging Strand) Synthesis	Telomere C-strand (Lagging Strand) Synthesis;	8
http://identifiers.org/reactome/R-HSA-174414	Reactome	Processive synthesis on the C-strand of the telomere	Processive synthesis on the C-strand of the telomere;	10
http://identifiers.org/reactome/R-HSA-174362	Reactome	Transport and synthesis of PAPS	Transport and synthesis of PAPS;	12
http://pathwaycommons.org/pc2/Pathway_3a30881530ba14f910270db7d5911089	INOH	NAD+ + D-Glycerate 3-phosphate = NADH + 3-Phospho-hydroxy-pyruvic acid ( Glycine and Serine metabolism ) 	NAD+ + D-Glycerate 3-phosphate = NADH + 3-Phospho-hydroxy-pyruvic acid ( Glycine and Serine metabolism ) ;	2
http://identifiers.org/reactome/R-HSA-174048	Reactome	APC/C:Cdc20 mediated degradation of Cyclin B	APC/C:Cdc20 mediated degradation of Cyclin B;	7
http://identifiers.org/reactome/R-HSA-174084	Reactome	Autodegradation of Cdh1 by Cdh1:APC/C	Autodegradation of Cdh1 by Cdh1:APC/C;	6
http://pathwaycommons.org/pc2/Pathway_0136871cbdf9a3ecc09529f1878171df	pid	VEGFR1 specific signals	"VEGFR1 specific signals;""vegfr1_pathway"";"	54
http://identifiers.org/reactome/R-HSA-173623	Reactome	Classical antibody-mediated complement activation	Classical antibody-mediated complement activation;	7
http://identifiers.org/reactome/R-HSA-173599	Reactome	Formation of the active cofactor, UDP-glucuronate	Formation of the active cofactor, UDP-glucuronate;	9
http://identifiers.org/reactome/R-HSA-173107	Reactome	Binding and entry of HIV virion	Binding and entry of HIV virion;	16
http://identifiers.org/reactome/R-HSA-1852241	Reactome	Organelle biogenesis and maintenance	Organelle biogenesis and maintenance;	6
http://pathwaycommons.org/pc2/Pathway_08b3f1ca9dd15dcf410f3e5f3e54e1db	INOH	C. elegans endoderm induction Wnt signaling pathway ( C. elegans endoderm induction Wnt signaling pathway Diagram ) 	C. elegans endoderm induction Wnt signaling pathway ( C. elegans endoderm induction Wnt signaling pathway Diagram ) ;	14
http://identifiers.org/reactome/R-HSA-173736	Reactome	Alternative complement activation	Alternative complement activation;	22
http://pathwaycommons.org/pc2/Pathway_8a2a5535f1fb9cf3d4c155742133a293	INOH	Succinyl-CoA + Acetoacetic acid = Succinic acid + Acetoacetyl-CoA ( Valine,Leucine and Isoleucine degradation ) 	Succinyl-CoA + Acetoacetic acid = Succinic acid + Acetoacetyl-CoA ( Valine,Leucine and Isoleucine degradation ) ;	2
http://pathwaycommons.org/pc2/Pathway_648490f2b48c6ba848d527d7f9b1196e	INOH	NAD+ + 2-Propyn-1-al + H2O = NADH + Propiolic acid ( Propanoate metabolism ) 	NAD+ + 2-Propyn-1-al + H2O = NADH + Propiolic acid ( Propanoate metabolism ) ;	8
http://pathwaycommons.org/pc2/Pathway_ca278caf3b31907f38aee8b7de572b06	HumanCyc	proline biosynthesis I	proline biosynthesis I;	24
http://pathwaycommons.org/pc2/Pathway_f51cb37054419adbdf892a175b414170	INOH	5'-Orotidylic acid + Pyrophosphate = Orotic acid + D-5-Phospho-ribosyl 1-diphosphate ( Pyrimidine Nucleotides and Nucleosides metabolism ) 	5'-Orotidylic acid + Pyrophosphate = Orotic acid + D-5-Phospho-ribosyl 1-diphosphate ( Pyrimidine Nucleotides and Nucleosides metabolism ) ;	2
http://pathwaycommons.org/pc2/Pathway_c788395e069cedcba7af3572cc52b62e	pid	Signaling events mediated by PTP1B	"ptp1bpathway;""Signaling events mediated by PTP1B"";"	96
http://identifiers.org/reactome/R-HSA-451927	Reactome	Interleukin-2 signaling	Interleukin-2 signaling;	47
http://pathwaycommons.org/pc2/Pathway_ed22e04963d45fa86387207644a4d728	HumanCyc	beta-alanine degradation I	beta-alanine degradation I;	8
http://identifiers.org/reactome/R-HSA-176974	Reactome	Unwinding of DNA	Unwinding of DNA;	8
http://identifiers.org/reactome/R-HSA-176814	Reactome	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins	Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins;	4
http://identifiers.org/reactome/R-HSA-451307	Reactome	Activation of Na-permeable Kainate Receptors	Activation of Na-permeable Kainate Receptors;	5
http://identifiers.org/reactome/R-HSA-451308	Reactome	Activation of Ca-permeable Kainate Receptor	Activation of Ca-permeable Kainate Receptor;	5
http://identifiers.org/reactome/R-HSA-451306	Reactome	Ionotropic activity of Kainate Receptors	Ionotropic activity of Kainate Receptors;	4
http://identifiers.org/reactome/R-HSA-451326	Reactome	Activation of Kainate Receptors upon glutamate binding	Activation of Kainate Receptors upon glutamate binding;	4
http://pathwaycommons.org/pc2/Pathway_035c8db08948e45ead85f4b45aa655a9	NetPath	TNFalpha	TNFalpha;	530
http://pathwaycommons.org/pc2/Pathway_85805638f5a1bd2cc635639fdc8ec298	INOH	Canonical Wnt signaling pathway ( Mammalian Wnt signaling pathway Diagram ) 	Canonical Wnt signaling pathway ( Mammalian Wnt signaling pathway Diagram ) ;	23
http://identifiers.org/reactome/R-HSA-2500257	Reactome	Resolution of Sister Chromatid Cohesion	Resolution of Sister Chromatid Cohesion;	22
http://identifiers.org/reactome/R-HSA-176412	Reactome	Phosphorylation of the APC/C	Phosphorylation of the APC/C;	4
http://identifiers.org/reactome/R-HSA-176408	Reactome	Regulation of APC/C activators between G1/S and early anaphase	Regulation of APC/C activators between G1/S and early anaphase;	20
http://identifiers.org/reactome/R-HSA-176409	Reactome	APC/C:Cdc20 mediated degradation of mitotic proteins	APC/C:Cdc20 mediated degradation of mitotic proteins;	8
http://identifiers.org/reactome/R-HSA-176407	Reactome	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase	Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase;	7
http://identifiers.org/reactome/R-HSA-176417	Reactome	Phosphorylation of Emi1	Phosphorylation of Emi1;	6
http://identifiers.org/reactome/R-HSA-176033	Reactome	Interactions of Vpr with host cellular proteins	Interactions of Vpr with host cellular proteins;	4
http://identifiers.org/reactome/R-HSA-176034	Reactome	Interactions of Tat with host cellular proteins	Interactions of Tat with host cellular proteins;	4
http://identifiers.org/reactome/R-HSA-176187	Reactome	Activation of ATR in response to replication stress	Activation of ATR in response to replication stress;	23
http://identifiers.org/reactome/R-HSA-450604	Reactome	KSRP (KHSRP) binds and destabilizes mRNA	KSRP (KHSRP) binds and destabilizes mRNA;	12
http://identifiers.org/reactome/R-HSA-450520	Reactome	HuR (ELAVL1) binds and stabilizes mRNA	HuR (ELAVL1) binds and stabilizes mRNA;	16
http://identifiers.org/reactome/R-HSA-450513	Reactome	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA	Tristetraprolin (TTP, ZFP36) binds and destabilizes mRNA;	9
http://identifiers.org/reactome/R-HSA-450531	Reactome	Regulation of mRNA stability by proteins that bind AU-rich elements	Regulation of mRNA stability by proteins that bind AU-rich elements;	10
http://identifiers.org/reactome/R-HSA-450408	Reactome	AUF1 (hnRNP D0) binds and destabilizes mRNA	AUF1 (hnRNP D0) binds and destabilizes mRNA;	9
http://identifiers.org/reactome/R-HSA-450302	Reactome	activated TAK1 mediates p38 MAPK activation	activated TAK1 mediates p38 MAPK activation;	13
http://identifiers.org/reactome/R-HSA-450321	Reactome	JNK (c-Jun kinases) phosphorylation and activation mediated by activated human TAK1	JNK (c-Jun kinases) phosphorylation and activation mediated by activated human TAK1;	8
http://identifiers.org/reactome/R-HSA-450341	Reactome	Activation of the AP-1 family of transcription factors	Activation of the AP-1 family of transcription factors;	13
http://identifiers.org/reactome/R-HSA-450385	Reactome	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA	Butyrate Response Factor 1 (BRF1) binds and destabilizes mRNA;	14
http://pathwaycommons.org/pc2/Pathway_ab6da9ee1791ddb34a1e19c7cdd68b07	INOH	Citric acid = cis-Aconitic acid + H2O ( Citrate cycle ) 	Citric acid = cis-Aconitic acid + H2O ( Citrate cycle ) ;	3
http://pathwaycommons.org/pc2/Pathway_33e0b1dfe66b796d1f4b662240ec2a54	INOH	Positive regulation of (Transcription of SOCS by STAT dimer) in JAK STAT pathway ( JAK-STAT pathway and regulation pathway Diagram ) 	Positive regulation of (Transcription of SOCS by STAT dimer) in JAK STAT pathway ( JAK-STAT pathway and regulation pathway Diagram ) ;	4
http://identifiers.org/reactome/R-HSA-450282	Reactome	MAPK targets/ Nuclear events mediated by MAP kinases	MAPK targets/ Nuclear events mediated by MAP kinases;	6
http://identifiers.org/reactome/R-HSA-450294	Reactome	MAP kinase activation in TLR cascade	MAP kinase activation in TLR cascade;	8
http://identifiers.org/reactome/R-HSA-175567	Reactome	Integration of viral DNA into host genomic DNA	Integration of viral DNA into host genomic DNA;	7
http://identifiers.org/reactome/R-HSA-175474	Reactome	Assembly Of The HIV Virion	Assembly Of The HIV Virion;	6
http://pathwaycommons.org/pc2/Pathway_3d061110ec0988b77a40485590338036	pid	PDGFR-alpha signaling pathway	"pdgfrapathway;""PDGFR-alpha signaling pathway"";"	42
http://pathwaycommons.org/pc2/Pathway_d2caa50d6da373f4d2ff2a2d0dac5f43	INOH	L-Glutamine + D-Fructose 6-phosphate = L-Glutamic acid + D-Glucosamine 6-phosphate ( Aminosugars metabolism ) 	L-Glutamine + D-Fructose 6-phosphate = L-Glutamic acid + D-Glucosamine 6-phosphate ( Aminosugars metabolism ) ;	3
http://pathwaycommons.org/pc2/Pathway_aa84ad6f404f9cbe00a3edf2d6e7bad4	INOH	Stabilization and accumulation of cytoplasmic beta-catenin (Canonical) ( Drosophila Wingless/Wnt signaling pathway Diagram ) 	Stabilization and accumulation of cytoplasmic beta-catenin (Canonical) ( Drosophila Wingless/Wnt signaling pathway Diagram ) ;	8
http://identifiers.org/reactome/R-HSA-1855156	Reactome	IPs transport between ER lumen and nucleus	IPs transport between ER lumen and nucleus;	4
http://identifiers.org/reactome/R-HSA-1855170	Reactome	IPs transport between nucleus and cytosol	IPs transport between nucleus and cytosol;	8
http://identifiers.org/reactome/R-HSA-1855167	Reactome	Synthesis of pyrophosphates in the cytosol	Synthesis of pyrophosphates in the cytosol;	45
http://identifiers.org/reactome/R-HSA-1855196	Reactome	IP3 and IP4 transport between cytosol and nucleus	IP3 and IP4 transport between cytosol and nucleus;	6
http://identifiers.org/reactome/R-HSA-1855192	Reactome	IPs transport between nucleus and ER lumen	IPs transport between nucleus and ER lumen;	2
http://identifiers.org/reactome/R-HSA-1855191	Reactome	Synthesis of IPs in the nucleus	Synthesis of IPs in the nucleus;	30
